date,home_team,away_team,home_score,away_score,home_team_victory,draw,tournament_name,city,country,neutral,scoring_team,scoring_player,minute,own_goal,penalty,shootout_required,first_shooter,winner
1992-11-01,El Salvador,Bermuda,4,1,True,False,FIFA World Cup qualification,San Salvador,El Salvador,False,El Salvador,Mauricio Cienfuegos,52.0,False,False,False,,
1992-11-01,El Salvador,Bermuda,4,1,True,False,FIFA World Cup qualification,San Salvador,El Salvador,False,El Salvador,Guillermo Rivera,56.0,False,False,False,,
1992-11-01,El Salvador,Bermuda,4,1,True,False,FIFA World Cup qualification,San Salvador,El Salvador,False,Bermuda,Shaun Goater,80.0,False,False,False,,
1992-11-08,Saint Vincent and the Grenadines,Mexico,0,4,False,False,FIFA World Cup qualification,Kingstown,Saint Vincent and the Grenadines,False,Mexico,Luís Roberto Alves,21.0,False,False,False,,
1992-11-08,Saint Vincent and the Grenadines,Mexico,0,4,False,False,FIFA World Cup qualification,Kingstown,Saint Vincent and the Grenadines,False,Mexico,Claudio Suárez,55.0,False,False,False,,
1992-11-08,Saint Vincent and the Grenadines,Mexico,0,4,False,False,FIFA World Cup qualification,Kingstown,Saint Vincent and the Grenadines,False,Mexico,Francisco Uribe,73.0,False,False,False,,
1992-11-08,Saint Vincent and the Grenadines,Mexico,0,4,False,False,FIFA World Cup qualification,Kingstown,Saint Vincent and the Grenadines,False,Mexico,Francisco Uribe,78.0,False,False,False,,
1992-11-08,Canada,El Salvador,2,3,False,False,FIFA World Cup qualification,Burnaby,Canada,False,Canada,Colin Miller,13.0,False,False,False,,
1992-11-08,Canada,El Salvador,2,3,False,False,FIFA World Cup qualification,Burnaby,Canada,False,El Salvador,Guillermo Rivera,44.0,False,False,False,,
1992-11-08,Canada,El Salvador,2,3,False,False,FIFA World Cup qualification,Burnaby,Canada,False,El Salvador,Óscar Ulloa,52.0,False,False,False,,
1992-11-08,Canada,El Salvador,2,3,False,False,FIFA World Cup qualification,Burnaby,Canada,False,Canada,Dale Mitchell,71.0,False,False,False,,
1992-11-08,Canada,El Salvador,2,3,False,False,FIFA World Cup qualification,Burnaby,Canada,False,El Salvador,Óscar Ulloa,89.0,False,False,False,,
1992-11-08,Costa Rica,Honduras,2,3,False,False,FIFA World Cup qualification,San José,Costa Rica,False,Costa Rica,Austin Berry,2.0,False,False,False,,
1992-11-08,Costa Rica,Honduras,2,3,False,False,FIFA World Cup qualification,San José,Costa Rica,False,Costa Rica,Luis Diego Arnáez,35.0,False,False,False,,
1992-11-08,Costa Rica,Honduras,2,3,False,False,FIFA World Cup qualification,San José,Costa Rica,False,Honduras,Eugenio Dolmo Flores,47.0,False,False,False,,
1992-11-08,Costa Rica,Honduras,2,3,False,False,FIFA World Cup qualification,San José,Costa Rica,False,Honduras,Richardson Smith,70.0,False,False,False,,
1992-11-08,Costa Rica,Honduras,2,3,False,False,FIFA World Cup qualification,San José,Costa Rica,False,Honduras,César Obando,80.0,False,False,False,,
1992-11-08,Jamaica,Bermuda,3,2,True,False,FIFA World Cup qualification,Kingston,Jamaica,False,Jamaica,Hector Wright,5.0,False,False,False,,
1992-11-08,Jamaica,Bermuda,3,2,True,False,FIFA World Cup qualification,Kingston,Jamaica,False,Jamaica,Roderick Reid,8.0,False,False,False,,
1992-11-08,Jamaica,Bermuda,3,2,True,False,FIFA World Cup qualification,Kingston,Jamaica,False,Bermuda,Neil Paynter,66.0,False,False,False,,
1992-11-08,Jamaica,Bermuda,3,2,True,False,FIFA World Cup qualification,Kingston,Jamaica,False,Bermuda,Shaun Goater,68.0,False,False,False,,
1992-11-08,Jamaica,Bermuda,3,2,True,False,FIFA World Cup qualification,Kingston,Jamaica,False,Jamaica,Hector Wright,75.0,False,True,False,,
1992-11-11,Albania,Latvia,1,1,False,True,FIFA World Cup qualification,Tirana,Albania,False,Latvia,Oļegs Aleksejenko,3.0,False,False,False,,
1992-11-11,Albania,Latvia,1,1,False,True,FIFA World Cup qualification,Tirana,Albania,False,Albania,Ilir Kepa,67.0,False,False,False,,
1992-11-11,Greece,Hungary,0,0,False,True,FIFA World Cup qualification,Salonica,Greece,False,,,,,,False,,
1992-11-11,Israel,Sweden,1,3,False,False,FIFA World Cup qualification,Ramat Gan,Israel,False,Sweden,Anders Limpar,37.0,False,False,False,,
1992-11-11,Israel,Sweden,1,3,False,False,FIFA World Cup qualification,Ramat Gan,Israel,False,Israel,Tal Banin,42.0,False,False,False,,
1992-11-11,Israel,Sweden,1,3,False,False,FIFA World Cup qualification,Ramat Gan,Israel,False,Sweden,Martin Dahlin,58.0,False,False,False,,
1992-11-11,Israel,Sweden,1,3,False,False,FIFA World Cup qualification,Ramat Gan,Israel,False,Sweden,Klas Ingesson,74.0,False,False,False,,
1992-11-14,France,Finland,2,1,True,False,FIFA World Cup qualification,Paris,France,False,France,Jean-Pierre Papin,18.0,False,False,False,,
1992-11-14,France,Finland,2,1,True,False,FIFA World Cup qualification,Paris,France,False,France,Eric Cantona,31.0,False,False,False,,
1992-11-14,France,Finland,2,1,True,False,FIFA World Cup qualification,Paris,France,False,Finland,Petri Järvinen,54.0,False,False,False,,
1992-11-14,Romania,Czechoslovakia,1,1,False,True,FIFA World Cup qualification,Bucharest,Romania,False,Romania,Ilie Dumitrescu,49.0,False,False,False,,
1992-11-14,Romania,Czechoslovakia,1,1,False,True,FIFA World Cup qualification,Bucharest,Romania,False,Czechoslovakia,Václav Němeček,82.0,False,True,False,,
1992-11-15,Saint Vincent and the Grenadines,Costa Rica,0,1,False,False,FIFA World Cup qualification,Kingstown,Saint Vincent and the Grenadines,False,Costa Rica,Rónald González Brenes,57.0,False,False,False,,
1992-11-15,Canada,Bermuda,4,2,True,False,FIFA World Cup qualification,Burnaby,Canada,False,Canada,Alex Bunbury,9.0,False,False,False,,
1992-11-15,Canada,Bermuda,4,2,True,False,FIFA World Cup qualification,Burnaby,Canada,False,Canada,Alex Bunbury,14.0,False,False,False,,
1992-11-15,Canada,Bermuda,4,2,True,False,FIFA World Cup qualification,Burnaby,Canada,False,Canada,Alex Bunbury,35.0,False,False,False,,
1992-11-15,Canada,Bermuda,4,2,True,False,FIFA World Cup qualification,Burnaby,Canada,False,Bermuda,Shaun Goater,72.0,False,False,False,,
1992-11-15,Canada,Bermuda,4,2,True,False,FIFA World Cup qualification,Burnaby,Canada,False,Bermuda,Sammy Swan,76.0,False,False,False,,
1992-11-15,Canada,Bermuda,4,2,True,False,FIFA World Cup qualification,Burnaby,Canada,False,Canada,Geoff Aunger,86.0,False,False,False,,
1992-11-15,Mexico,Honduras,2,0,True,False,FIFA World Cup qualification,Mexico City,Mexico,False,Mexico,José Manuel de la Torre,12.0,False,False,False,,
1992-11-15,Mexico,Honduras,2,0,True,False,FIFA World Cup qualification,Mexico City,Mexico,False,Mexico,Francisco Uribe,62.0,False,False,False,,
1992-11-18,Belgium,Wales,2,0,True,False,FIFA World Cup qualification,Brussels,Belgium,False,Belgium,Lorenzo Staelens,53.0,False,False,False,,
1992-11-18,Belgium,Wales,2,0,True,False,FIFA World Cup qualification,Brussels,Belgium,False,Belgium,Marc Degryse,58.0,False,False,False,,
1992-11-18,England,Turkey,4,0,True,False,FIFA World Cup qualification,London,England,False,England,Paul Gascoigne,16.0,False,False,False,,
1992-11-18,England,Turkey,4,0,True,False,FIFA World Cup qualification,London,England,False,England,Alan Shearer,28.0,False,False,False,,
1992-11-18,England,Turkey,4,0,True,False,FIFA World Cup qualification,London,England,False,England,Stuart Pearce,60.0,False,False,False,,
1992-11-18,England,Turkey,4,0,True,False,FIFA World Cup qualification,London,England,False,England,Paul Gascoigne,61.0,False,False,False,,
1992-11-18,Northern Ireland,Denmark,0,1,False,False,FIFA World Cup qualification,Belfast,Northern Ireland,False,Denmark,Henrik Larsen,51.0,False,False,False,,
1992-11-18,Scotland,Italy,0,0,False,True,FIFA World Cup qualification,Glasgow,Scotland,False,,,,,,False,,
1992-11-18,Spain,Republic of Ireland,0,0,False,True,FIFA World Cup qualification,Seville,Spain,False,,,,,,False,,
1992-11-18,Switzerland,Malta,3,0,True,False,FIFA World Cup qualification,Berne,Switzerland,False,Switzerland,Thomas Bickel,2.0,False,False,False,,
1992-11-18,Switzerland,Malta,3,0,True,False,FIFA World Cup qualification,Berne,Switzerland,False,Switzerland,Ciriaco Sforza,44.0,False,False,False,,
1992-11-18,Switzerland,Malta,3,0,True,False,FIFA World Cup qualification,Berne,Switzerland,False,Switzerland,Stéphane Chapuisat,89.0,False,False,False,,
1992-11-22,Saint Vincent and the Grenadines,Honduras,0,4,False,False,FIFA World Cup qualification,Kingstown,Saint Vincent and the Grenadines,False,Honduras,Juan Flores Madariaga,16.0,False,False,False,,
1992-11-22,Saint Vincent and the Grenadines,Honduras,0,4,False,False,FIFA World Cup qualification,Kingstown,Saint Vincent and the Grenadines,False,Honduras,Juan Flores Madariaga,22.0,False,False,False,,
1992-11-22,Saint Vincent and the Grenadines,Honduras,0,4,False,False,FIFA World Cup qualification,Kingstown,Saint Vincent and the Grenadines,False,Honduras,Nicolás Suazo,54.0,False,False,False,,
1992-11-22,Saint Vincent and the Grenadines,Honduras,0,4,False,False,FIFA World Cup qualification,Kingstown,Saint Vincent and the Grenadines,False,Honduras,Eduardo Bennett,83.0,False,False,False,,
1992-11-22,Jamaica,El Salvador,0,2,False,False,FIFA World Cup qualification,Kingston,Jamaica,False,El Salvador,Milton Meléndez,8.0,False,False,False,,
1992-11-22,Jamaica,El Salvador,0,2,False,False,FIFA World Cup qualification,Kingston,Jamaica,False,El Salvador,Milton Meléndez,85.0,False,False,False,,
1992-11-22,Mexico,Costa Rica,4,0,True,False,FIFA World Cup qualification,Mexico City,Mexico,False,Mexico,Luis García Postigo,61.0,False,False,False,,
1992-11-22,Mexico,Costa Rica,4,0,True,False,FIFA World Cup qualification,Mexico City,Mexico,False,Mexico,Claudio Suárez,64.0,False,False,False,,
1992-11-22,Mexico,Costa Rica,4,0,True,False,FIFA World Cup qualification,Mexico City,Mexico,False,Mexico,Luis García Postigo,69.0,False,False,False,,
1992-11-22,Mexico,Costa Rica,4,0,True,False,FIFA World Cup qualification,Mexico City,Mexico,False,Mexico,José Manuel de la Torre,82.0,False,False,False,,
1992-11-28,Honduras,Saint Vincent and the Grenadines,4,0,True,False,FIFA World Cup qualification,Tegucigalpa,Honduras,False,Honduras,Richardson Smith,8.0,False,False,False,,
1992-11-28,Honduras,Saint Vincent and the Grenadines,4,0,True,False,FIFA World Cup qualification,Tegucigalpa,Honduras,False,Honduras,César Obando,24.0,False,False,False,,
1992-11-28,Honduras,Saint Vincent and the Grenadines,4,0,True,False,FIFA World Cup qualification,Tegucigalpa,Honduras,False,Honduras,Juan Flores Madariaga,34.0,False,False,False,,
1992-11-28,Honduras,Saint Vincent and the Grenadines,4,0,True,False,FIFA World Cup qualification,Tegucigalpa,Honduras,False,Honduras,Antonio Zelaya,86.0,False,False,False,,
1992-11-29,Costa Rica,Mexico,2,0,True,False,FIFA World Cup qualification,San José,Costa Rica,False,Costa Rica,Richard Smith,47.0,False,False,False,,
1992-11-29,Costa Rica,Mexico,2,0,True,False,FIFA World Cup qualification,San José,Costa Rica,False,Costa Rica,Richard Smith,88.0,False,False,False,,
1992-11-29,Cyprus,Romania,1,4,False,False,FIFA World Cup qualification,Larnaca,Cyprus,False,Romania,Gheorghe Popescu,4.0,False,False,False,,
1992-11-29,Cyprus,Romania,1,4,False,False,FIFA World Cup qualification,Larnaca,Cyprus,False,Romania,Florin Răducioiu,36.0,False,False,False,,
1992-11-29,Cyprus,Romania,1,4,False,False,FIFA World Cup qualification,Larnaca,Cyprus,False,Cyprus,Pambos Pittas,39.0,False,True,False,,
1992-11-29,Cyprus,Romania,1,4,False,False,FIFA World Cup qualification,Larnaca,Cyprus,False,Romania,Gheorghe Hagi,73.0,False,False,False,,
1992-11-29,Cyprus,Romania,1,4,False,False,FIFA World Cup qualification,Larnaca,Cyprus,False,Romania,Ovidiu Hanganu,86.0,False,False,False,,
1992-12-02,Israel,Bulgaria,0,2,False,False,FIFA World Cup qualification,Ramat Gan,Israel,False,Bulgaria,Nasko Sirakov,56.0,False,False,False,,
1992-12-02,Israel,Bulgaria,0,2,False,False,FIFA World Cup qualification,Ramat Gan,Israel,False,Bulgaria,Lyuboslav Penev,83.0,False,False,False,,
1992-12-05,Honduras,Costa Rica,2,1,True,False,FIFA World Cup qualification,Tegucigalpa,Honduras,False,Honduras,Juan Flores Madariaga,15.0,False,False,False,,
1992-12-05,Honduras,Costa Rica,2,1,True,False,FIFA World Cup qualification,Tegucigalpa,Honduras,False,Honduras,César Obando,51.0,False,False,False,,
1992-12-05,Honduras,Costa Rica,2,1,True,False,FIFA World Cup qualification,Tegucigalpa,Honduras,False,Costa Rica,Óscar Ramírez,73.0,False,False,False,,
1992-12-06,Mexico,Saint Vincent and the Grenadines,11,0,True,False,FIFA World Cup qualification,Mexico City,Mexico,False,Mexico,Francisco Uribe,5.0,False,False,False,,
1992-12-06,Mexico,Saint Vincent and the Grenadines,11,0,True,False,FIFA World Cup qualification,Mexico City,Mexico,False,Mexico,Carlos Hermosillo,14.0,False,False,False,,
1992-12-06,Mexico,Saint Vincent and the Grenadines,11,0,True,False,FIFA World Cup qualification,Mexico City,Mexico,False,Mexico,Carlos Hermosillo,23.0,False,False,False,,
1992-12-06,Mexico,Saint Vincent and the Grenadines,11,0,True,False,FIFA World Cup qualification,Mexico City,Mexico,False,Mexico,Marcelino Bernal,30.0,False,False,False,,
1992-12-06,Mexico,Saint Vincent and the Grenadines,11,0,True,False,FIFA World Cup qualification,Mexico City,Mexico,False,Mexico,Francisco Uribe,38.0,False,False,False,,
1992-12-06,Mexico,Saint Vincent and the Grenadines,11,0,True,False,FIFA World Cup qualification,Mexico City,Mexico,False,Mexico,Luís Roberto Alves,44.0,False,True,False,,
1992-12-06,Mexico,Saint Vincent and the Grenadines,11,0,True,False,FIFA World Cup qualification,Mexico City,Mexico,False,Mexico,Marcelino Bernal,56.0,False,False,False,,
1992-12-06,Mexico,Saint Vincent and the Grenadines,11,0,True,False,FIFA World Cup qualification,Mexico City,Mexico,False,Mexico,Marcelino Bernal,71.0,False,False,False,,
1992-12-06,Mexico,Saint Vincent and the Grenadines,11,0,True,False,FIFA World Cup qualification,Mexico City,Mexico,False,Mexico,Carlos Hermosillo,76.0,False,False,False,,
1992-12-06,Mexico,Saint Vincent and the Grenadines,11,0,True,False,FIFA World Cup qualification,Mexico City,Mexico,False,Mexico,Carlos Hermosillo,80.0,False,False,False,,
1992-12-06,Mexico,Saint Vincent and the Grenadines,11,0,True,False,FIFA World Cup qualification,Mexico City,Mexico,False,Mexico,Francisco Uribe,88.0,False,False,False,,
1992-12-06,Bermuda,Canada,0,0,False,True,FIFA World Cup qualification,Hamilton,Bermuda,False,,,,,,False,,
1992-12-06,El Salvador,Jamaica,2,1,True,False,FIFA World Cup qualification,San Salvador,El Salvador,False,El Salvador,Milton Meléndez,21.0,False,False,False,,
1992-12-06,El Salvador,Jamaica,2,1,True,False,FIFA World Cup qualification,San Salvador,El Salvador,False,Jamaica,Paul Davis,35.0,False,False,False,,
1992-12-06,El Salvador,Jamaica,2,1,True,False,FIFA World Cup qualification,San Salvador,El Salvador,False,El Salvador,Raúl Díaz Arce,64.0,False,False,False,,
1992-12-13,Costa Rica,Saint Vincent and the Grenadines,5,0,True,False,FIFA World Cup qualification,San José,Costa Rica,False,Costa Rica,Javier Astúa,6.0,False,False,False,,
1992-12-13,Costa Rica,Saint Vincent and the Grenadines,5,0,True,False,FIFA World Cup qualification,San José,Costa Rica,False,Costa Rica,Hernán Medford,43.0,False,False,False,,
1992-12-13,Costa Rica,Saint Vincent and the Grenadines,5,0,True,False,FIFA World Cup qualification,San José,Costa Rica,False,Costa Rica,Javier Astúa,50.0,False,False,False,,
1992-12-13,Costa Rica,Saint Vincent and the Grenadines,5,0,True,False,FIFA World Cup qualification,San José,Costa Rica,False,Costa Rica,Javier Astúa,70.0,False,False,False,,
1992-12-13,Costa Rica,Saint Vincent and the Grenadines,5,0,True,False,FIFA World Cup qualification,San José,Costa Rica,False,Costa Rica,Luis Diego Arnáez,73.0,False,False,False,,
1992-12-13,Honduras,Mexico,1,1,False,True,FIFA World Cup qualification,Tegucigalpa,Honduras,False,Honduras,Nicolás Suazo,49.0,False,False,False,,
1992-12-13,Honduras,Mexico,1,1,False,True,FIFA World Cup qualification,Tegucigalpa,Honduras,False,Mexico,Francisco Uribe,57.0,False,False,False,,
1992-12-16,Spain,Latvia,5,0,True,False,FIFA World Cup qualification,Seville,Spain,False,Spain,José Mari Bakero,49.0,False,False,False,,
1992-12-16,Spain,Latvia,5,0,True,False,FIFA World Cup qualification,Seville,Spain,False,Spain,Pep Guardiola,51.0,False,False,False,,
1992-12-16,Spain,Latvia,5,0,True,False,FIFA World Cup qualification,Seville,Spain,False,Spain,Alfonso Pérez,80.0,False,False,False,,
1992-12-16,Spain,Latvia,5,0,True,False,FIFA World Cup qualification,Seville,Spain,False,Spain,Txiki Begiristain,82.0,False,False,False,,
1992-12-16,Spain,Latvia,5,0,True,False,FIFA World Cup qualification,Seville,Spain,False,Spain,Txiki Begiristain,83.0,False,False,False,,
1992-12-16,Turkey,Netherlands,1,3,False,False,FIFA World Cup qualification,Istanbul,Turkey,False,Netherlands,Peter van Vossen,57.0,False,False,False,,
1992-12-16,Turkey,Netherlands,1,3,False,False,FIFA World Cup qualification,Istanbul,Turkey,False,Netherlands,Ruud Gullit,59.0,False,False,False,,
1992-12-16,Turkey,Netherlands,1,3,False,False,FIFA World Cup qualification,Istanbul,Turkey,False,Turkey,Feyyaz Uçar,61.0,False,False,False,,
1992-12-16,Turkey,Netherlands,1,3,False,False,FIFA World Cup qualification,Istanbul,Turkey,False,Netherlands,Peter van Vossen,87.0,False,False,False,,
1992-12-19,Malta,Italy,1,2,False,False,FIFA World Cup qualification,Attard,Malta,False,Italy,Gianluca Vialli,59.0,False,False,False,,
1992-12-19,Malta,Italy,1,2,False,False,FIFA World Cup qualification,Attard,Malta,False,Italy,Giuseppe Signori,62.0,False,False,False,,
1992-12-19,Malta,Italy,1,2,False,False,FIFA World Cup qualification,Attard,Malta,False,Malta,Martin Gregory,85.0,False,False,False,,
1992-12-19,Tanzania,Namibia,2,0,True,False,FIFA World Cup qualification,Mwanza,Tanzania,False,Tanzania,Edibily Lunyamila,52.0,False,False,False,,
1992-12-19,Tanzania,Namibia,2,0,True,False,FIFA World Cup qualification,Mwanza,Tanzania,False,Tanzania,Felicien Minde,74.0,False,False,False,,
1992-12-19,Gabon,Senegal,3,2,True,False,FIFA World Cup qualification,Libreville,Gabon,False,Senegal,Papa Yakhya Lette,34.0,False,False,False,,
1992-12-19,Gabon,Senegal,3,2,True,False,FIFA World Cup qualification,Libreville,Gabon,False,Gabon,François Amégasse,37.0,False,False,False,,
1992-12-19,Gabon,Senegal,3,2,True,False,FIFA World Cup qualification,Libreville,Gabon,False,Gabon,Guy Roger Nzamba,60.0,False,False,False,,
1992-12-19,Gabon,Senegal,3,2,True,False,FIFA World Cup qualification,Libreville,Gabon,False,Senegal,Souleyman Sané,74.0,False,False,False,,
1992-12-19,Gabon,Senegal,3,2,True,False,FIFA World Cup qualification,Libreville,Gabon,False,Gabon,Valery Ondo,82.0,False,False,False,,
1992-12-20,Botswana,Niger,0,1,False,False,FIFA World Cup qualification,Gaborone,Botswana,False,Niger,Soumaila Yattaga,32.0,False,False,False,,
1992-12-20,Congo,Nigeria,0,1,False,False,FIFA World Cup qualification,Pointe-Noire,Congo,False,Nigeria,Rasheed Yekini,22.0,False,False,False,,
1992-12-20,Ethiopia,Benin,3,1,True,False,FIFA World Cup qualification,Addis Ababa,Ethiopia,False,Ethiopia,Mengitsu Hussien,7.0,False,False,False,,
1992-12-20,Ethiopia,Benin,3,1,True,False,FIFA World Cup qualification,Addis Ababa,Ethiopia,False,Benin,Comlan Lambert Sossa,21.0,False,False,False,,
1992-12-20,Ethiopia,Benin,3,1,True,False,FIFA World Cup qualification,Addis Ababa,Ethiopia,False,Ethiopia,Milyon Beguashaw,38.0,False,False,False,,
1992-12-20,Ethiopia,Benin,3,1,True,False,FIFA World Cup qualification,Addis Ababa,Ethiopia,False,Ethiopia,Asnake Tenkir,50.0,False,False,False,,
1992-12-20,Ghana,Algeria,2,0,True,False,FIFA World Cup qualification,Accra,Ghana,False,Ghana,Tony Yeboah,24.0,False,False,False,,
1992-12-20,Ghana,Algeria,2,0,True,False,FIFA World Cup qualification,Accra,Ghana,False,Ghana,Kwame Ayew,82.0,False,False,False,,
1992-12-20,Guinea,Kenya,4,0,True,False,FIFA World Cup qualification,Conakry,Guinea,False,Guinea,Fodé Camara,51.0,False,False,False,,
1992-12-20,Guinea,Kenya,4,0,True,False,FIFA World Cup qualification,Conakry,Guinea,False,Guinea,Souleymane Oularé,53.0,False,False,False,,
1992-12-20,Guinea,Kenya,4,0,True,False,FIFA World Cup qualification,Conakry,Guinea,False,Guinea,Titi Camara,65.0,False,False,False,,
1992-12-20,Guinea,Kenya,4,0,True,False,FIFA World Cup qualification,Conakry,Guinea,False,Guinea,Titi Camara,89.0,False,False,False,,
1992-12-20,Madagascar,Zambia,2,0,True,False,FIFA World Cup qualification,Antananarivo,Madagascar,False,Madagascar,Etienne Rado Rasoanaivo,52.0,False,False,False,,
1992-12-20,Madagascar,Zambia,2,0,True,False,FIFA World Cup qualification,Antananarivo,Madagascar,False,Madagascar,Jean-Paul,90.0,False,False,False,,
1992-12-20,Tunisia,Morocco,1,1,False,True,FIFA World Cup qualification,Tunis,Tunisia,False,Tunisia,Faouzi Rouissi,44.0,False,False,False,,
1992-12-20,Tunisia,Morocco,1,1,False,True,FIFA World Cup qualification,Tunis,Tunisia,False,Morocco,Abdelmajid Bouyboud,85.0,False,False,False,,
1992-12-20,Zimbabwe,Egypt,2,1,True,False,FIFA World Cup qualification,Harare,Zimbabwe,False,Zimbabwe,Peter Ndlovu,40.0,False,False,False,,
1992-12-20,Zimbabwe,Egypt,2,1,True,False,FIFA World Cup qualification,Harare,Zimbabwe,False,Zimbabwe,Agent Sawu,49.0,False,False,False,,
1992-12-20,Zimbabwe,Egypt,2,1,True,False,FIFA World Cup qualification,Harare,Zimbabwe,False,Egypt,Ahmed El-Kass,64.0,False,False,False,,
1993-01-10,Angola,Zimbabwe,1,1,False,True,FIFA World Cup qualification,Luanda,Angola,False,Zimbabwe,Agent Sawu,25.0,False,False,False,,
1993-01-10,Angola,Zimbabwe,1,1,False,True,FIFA World Cup qualification,Luanda,Angola,False,Angola,Jose Neves,60.0,False,False,False,,
1993-01-10,DR Congo,Cameroon,1,2,False,False,FIFA World Cup qualification,Kinshasa,Zaïre,False,Cameroon,Ernest Ebongué,50.0,False,False,False,,
1993-01-10,DR Congo,Cameroon,1,2,False,False,FIFA World Cup qualification,Kinshasa,Zaïre,False,Cameroon,Alphonse Tchami,60.0,False,False,False,,
1993-01-10,DR Congo,Cameroon,1,2,False,False,FIFA World Cup qualification,Kinshasa,Zaïre,False,DR Congo,Okita Katschi,85.0,False,True,False,,
1993-01-16,South Africa,Nigeria,0,0,False,True,FIFA World Cup qualification,Johannesburg,South Africa,False,,,,,,False,,
1993-01-16,Tanzania,Zambia,1,3,False,False,FIFA World Cup qualification,Mwanza,Tanzania,False,Zambia,Kalusha Bwalya,5.0,False,False,False,,
1993-01-16,Tanzania,Zambia,1,3,False,False,FIFA World Cup qualification,Mwanza,Tanzania,False,Zambia,Mumba Mwila,42.0,False,False,False,,
1993-01-16,Tanzania,Zambia,1,3,False,False,FIFA World Cup qualification,Mwanza,Tanzania,False,Tanzania,Charles Jumanne,44.0,False,False,False,,
1993-01-16,Tanzania,Zambia,1,3,False,False,FIFA World Cup qualification,Mwanza,Tanzania,False,Zambia,Albert Bwalya,67.0,False,False,False,,
1993-01-17,Benin,Tunisia,0,5,False,False,FIFA World Cup qualification,Cotonou,Benin,False,Tunisia,Ziad Tlemçani,15.0,False,False,False,,
1993-01-17,Benin,Tunisia,0,5,False,False,FIFA World Cup qualification,Cotonou,Benin,False,Tunisia,Lotfi Rouissi,18.0,False,False,False,,
1993-01-17,Benin,Tunisia,0,5,False,False,FIFA World Cup qualification,Cotonou,Benin,False,Tunisia,Lotfi Rouissi,42.0,False,False,False,,
1993-01-17,Benin,Tunisia,0,5,False,False,FIFA World Cup qualification,Cotonou,Benin,False,Tunisia,Taoufik Herichi,45.0,False,False,False,,
1993-01-17,Benin,Tunisia,0,5,False,False,FIFA World Cup qualification,Cotonou,Benin,False,Tunisia,Taoufik Herichi,61.0,False,False,False,,
1993-01-17,Botswana,Ivory Coast,0,0,False,True,FIFA World Cup qualification,Gaborone,Botswana,False,,,,,,False,,
1993-01-17,Burundi,Algeria,0,0,False,True,FIFA World Cup qualification,Bujumbura,Burundi,False,,,,,,False,,
1993-01-17,Ethiopia,Morocco,0,1,False,False,FIFA World Cup qualification,Addis Ababa,Ethiopia,False,Morocco,Youssef Fertout,33.0,False,False,False,,
1993-01-17,Mozambique,Gabon,1,1,False,True,FIFA World Cup qualification,Maputo,Mozambique,False,Gabon,Guy Roger Nzamba,40.0,False,False,False,,
1993-01-17,Mozambique,Gabon,1,1,False,True,FIFA World Cup qualification,Maputo,Mozambique,False,Mozambique,Arnaldo Owanga,50.0,False,False,False,,
1993-01-17,Namibia,Madagascar,0,1,False,False,FIFA World Cup qualification,Windhoek,Namibia,False,Madagascar,Frederic Remi,3.0,False,False,False,,
1993-01-17,Eswatini,Cameroon,0,0,False,True,FIFA World Cup qualification,Mbabane,Swaziland,False,,,,,,False,,
1993-01-17,Togo,Zimbabwe,1,2,False,False,FIFA World Cup qualification,Lomé,Togo,False,Zimbabwe,Agent Sawu,47.0,False,False,False,,
1993-01-17,Togo,Zimbabwe,1,2,False,False,FIFA World Cup qualification,Lomé,Togo,False,Zimbabwe,Henry McKop,62.0,False,False,False,,
1993-01-17,Togo,Zimbabwe,1,2,False,False,FIFA World Cup qualification,Lomé,Togo,False,Togo,Salissou Ali,69.0,False,False,False,,
1993-01-18,Angola,Egypt,0,0,False,True,FIFA World Cup qualification,Luanda,Angola,False,,,,,,False,,
1993-01-20,Zambia,Namibia,4,0,True,False,FIFA World Cup qualification,Lusaka,Zambia,False,Zambia,Charly Musonda,2.0,False,True,False,,
1993-01-20,Zambia,Namibia,4,0,True,False,FIFA World Cup qualification,Lusaka,Zambia,False,Zambia,Wisdom Mumba Chansa,4.0,False,False,False,,
1993-01-20,Zambia,Namibia,4,0,True,False,FIFA World Cup qualification,Lusaka,Zambia,False,Zambia,Kalusha Bwalya,79.0,False,False,False,,
1993-01-20,Zambia,Namibia,4,0,True,False,FIFA World Cup qualification,Lusaka,Zambia,False,Zambia,Kenan Simambe,84.0,False,False,False,,
1993-01-24,Malta,Portugal,0,1,False,False,FIFA World Cup qualification,Attard,Malta,False,Portugal,Rui Águas,58.0,False,False,False,,
1993-01-30,Senegal,Mozambique,6,1,True,False,FIFA World Cup qualification,Dakar,Senegal,False,Senegal,Souleyman Sané,13.0,False,False,False,,
1993-01-30,Senegal,Mozambique,6,1,True,False,FIFA World Cup qualification,Dakar,Senegal,False,Senegal,Souleyman Sané,20.0,False,False,False,,
1993-01-30,Senegal,Mozambique,6,1,True,False,FIFA World Cup qualification,Dakar,Senegal,False,Senegal,Alagame Seck,27.0,False,False,False,,
1993-01-30,Senegal,Mozambique,6,1,True,False,FIFA World Cup qualification,Dakar,Senegal,False,Mozambique,Henrique Tembe,44.0,False,False,False,,
1993-01-30,Senegal,Mozambique,6,1,True,False,FIFA World Cup qualification,Dakar,Senegal,False,Senegal,Moussa Badiane,48.0,False,False,False,,
